A1	A199	A200	A201	A202	A203	A204
2407252	Nordeste	24	RN	MAJOR SALES	1 - Até 5000	3906
2407302	Nordeste	24	RN	MARCELINO VIEIRA	2 - 5001 até 10000	8499
2407401	Nordeste	24	RN	MARTINS	2 - 5001 até 10000	8706
2407500	Nordeste	24	RN	MAXARANGUAPE	3 - 10001 até 20000	11831
2407609	Nordeste	24	RN	MESSIAS TARGINO	1 - Até 5000	4530
2407708	Nordeste	24	RN	MONTANHAS	3 - 10001 até 20000	11572
2407807	Nordeste	24	RN	MONTE ALEGRE	4 - 20001 até 50000	22155
2407906	Nordeste	24	RN	MONTE DAS GAMELEIRAS	1 - Até 5000	2219
2408003	Nordeste	24	RN	MOSSORO	6 - 100001 até 500000	288162
2408102	Nordeste	24	RN	NATAL	7 - Maior que 500000	869954
2408201	Nordeste	24	RN	NISIA FLORESTA	4 - 20001 até 50000	26606
2408300	Nordeste	24	RN	NOVA CRUZ	4 - 20001 até 50000	37395
2408409	Nordeste	24	RN	OLHO-D'AGUA DO BORGES	1 - Até 5000	4370
2408508	Nordeste	24	RN	OURO BRANCO	1 - Até 5000	4871
2408607	Nordeste	24	RN	PARANA	1 - Até 5000	4222
2408706	Nordeste	24	RN	PARAU	1 - Até 5000	3891
2408805	Nordeste	24	RN	PARAZINHO	2 - 5001 até 10000	5173
2408904	Nordeste	24	RN	PARELHAS	4 - 20001 até 50000	21483
2408953	Nordeste	24	RN	RIO DO FOGO	3 - 10001 até 20000	10758
2409100	Nordeste	24	RN	PASSA E FICA	3 - 10001 até 20000	12655
2409209	Nordeste	24	RN	PASSAGEM	1 - Até 5000	3075
2409308	Nordeste	24	RN	PATU	3 - 10001 até 20000	12706
2409332	Nordeste	24	RN	SANTA MARIA	2 - 5001 até 10000	5341
2409407	Nordeste	24	RN	PAU DOS FERROS	4 - 20001 até 50000	29954
2409506	Nordeste	24	RN	PEDRA GRANDE	1 - Até 5000	3429
2409605	Nordeste	24	RN	PEDRA PRETA	1 - Até 5000	2568
2409704	Nordeste	24	RN	PEDRO AVELINO	2 - 5001 até 10000	7059
2409803	Nordeste	24	RN	PEDRO VELHO	3 - 10001 até 20000	14844
2409902	Nordeste	24	RN	PENDENCIAS	3 - 10001 até 20000	14751
2410009	Nordeste	24	RN	PILOES	1 - Até 5000	3761
2410108	Nordeste	24	RN	POCO BRANCO	3 - 10001 até 20000	15139
2410207	Nordeste	24	RN	PORTALEGRE	2 - 5001 até 10000	7811
2410256	Nordeste	24	RN	PORTO DO MANGUE	2 - 5001 até 10000	5884
2410306	Nordeste	24	RN	PRESIDENTE JUSCELINO	2 - 5001 até 10000	9814
2410405	Nordeste	24	RN	PUREZA	2 - 5001 até 10000	9331
2410504	Nordeste	24	RN	RAFAEL FERNANDES	2 - 5001 até 10000	5040
2410603	Nordeste	24	RN	RAFAEL GODEIRO	1 - Até 5000	3213
2410702	Nordeste	24	RN	RIACHO DA CRUZ	1 - Até 5000	3485
2410801	Nordeste	24	RN	RIACHO DE SANTANA	1 - Até 5000	4278
2410900	Nordeste	24	RN	RIACHUELO	2 - 5001 até 10000	7863
2411007	Nordeste	24	RN	RODOLFO FERNANDES	1 - Até 5000	4547
2411056	Nordeste	24	RN	TIBAU	1 - Até 5000	4019
2411106	Nordeste	24	RN	RUY BARBOSA	1 - Até 5000	3678
2411205	Nordeste	24	RN	SANTA CRUZ	4 - 20001 até 50000	38924
2411403	Nordeste	24	RN	SANTANA DO MATOS	3 - 10001 até 20000	13605
2411429	Nordeste	24	RN	SANTANA DO SERIDO	1 - Até 5000	2675
2411502	Nordeste	24	RN	SANTO ANTONIO	4 - 20001 até 50000	23865
2411601	Nordeste	24	RN	SAO BENTO DO NORTE	1 - Até 5000	2905
2411700	Nordeste	24	RN	SAO BENTO DO TRAIRI	1 - Até 5000	4318
2411809	Nordeste	24	RN	SAO FERNANDO	1 - Até 5000	3587
2411908	Nordeste	24	RN	SAO FRANCISCO DO OESTE	1 - Até 5000	4173
2412005	Nordeste	24	RN	SAO GONCALO DO AMARANTE	5 - 50001 até 100000	98260
2412104	Nordeste	24	RN	SAO JOAO DO SABUGI	2 - 5001 até 10000	6218
2412203	Nordeste	24	RN	SAO JOSE DE MIPIBU	4 - 20001 até 50000	43191
2412302	Nordeste	24	RN	SAO JOSE DO CAMPESTRE	3 - 10001 até 20000	12933
2412401	Nordeste	24	RN	SAO JOSE DO SERIDO	1 - Até 5000	4567
2412500	Nordeste	24	RN	SAO MIGUEL	4 - 20001 até 50000	23274
2412559	Nordeste	24	RN	SAO MIGUEL DO GOSTOSO	2 - 5001 até 10000	9427
2412609	Nordeste	24	RN	SAO PAULO DO POTENGI	3 - 10001 até 20000	17239
2412708	Nordeste	24	RN	SAO PEDRO	2 - 5001 até 10000	6216
2412807	Nordeste	24	RN	SAO RAFAEL	2 - 5001 até 10000	8347
2412906	Nordeste	24	RN	SAO TOME	3 - 10001 até 20000	11205
2413003	Nordeste	24	RN	SAO VICENTE	2 - 5001 até 10000	6400
2413102	Nordeste	24	RN	SENADOR ELOI DE SOUZA	2 - 5001 até 10000	6087
2413201	Nordeste	24	RN	SENADOR GEORGINO AVELINO	1 - Até 5000	4322
2413300	Nordeste	24	RN	SERRA DE SAO BENTO	2 - 5001 até 10000	5883
2413359	Nordeste	24	RN	SERRA DO MEL	3 - 10001 até 20000	11507
2413409	Nordeste	24	RN	SERRA NEGRA DO NORTE	2 - 5001 até 10000	8130
2413508	Nordeste	24	RN	SERRINHA	2 - 5001 até 10000	6518
2413557	Nordeste	24	RN	SERRINHA DOS PINTOS	1 - Até 5000	4797
2413607	Nordeste	24	RN	SEVERIANO MELO	1 - Até 5000	3893
2413706	Nordeste	24	RN	SITIO NOVO	2 - 5001 até 10000	5433
2413805	Nordeste	24	RN	TABOLEIRO GRANDE	1 - Até 5000	2518
2413904	Nordeste	24	RN	TAIPU	3 - 10001 até 20000	12366
2414001	Nordeste	24	RN	TANGARA	3 - 10001 até 20000	15529
2414100	Nordeste	24	RN	TENENTE ANANIAS	3 - 10001 até 20000	10646
2414159	Nordeste	24	RN	TENENTE LAURENTINO CRUZ	2 - 5001 até 10000	5757
2414209	Nordeste	24	RN	TIBAU DO SUL	3 - 10001 até 20000	13316
2414308	Nordeste	24	RN	TIMBAUBA DOS BATISTAS	1 - Até 5000	2418
2414407	Nordeste	24	RN	TOUROS	4 - 20001 até 50000	33506
2414456	Nordeste	24	RN	TRIUNFO POTIGUAR	1 - Até 5000	3366
2414506	Nordeste	24	RN	UMARIZAL	3 - 10001 até 20000	10835
2414605	Nordeste	24	RN	UPANEMA	3 - 10001 até 20000	14282
2414704	Nordeste	24	RN	VARZEA	2 - 5001 até 10000	5512
2414753	Nordeste	24	RN	VENHA-VER	1 - Até 5000	4121
2414803	Nordeste	24	RN	VERA CRUZ	3 - 10001 até 20000	12016
2414902	Nordeste	24	RN	VICOSA	1 - Até 5000	1714
2415008	Nordeste	24	RN	VILA FLOR	1 - Até 5000	3116
2500106	Nordeste	25	PB	AGUA BRANCA	3 - 10001 até 20000	10083
2500205	Nordeste	25	PB	AGUIAR	2 - 5001 até 10000	5573
2500304	Nordeste	25	PB	ALAGOA GRANDE	4 - 20001 até 50000	28646
2500403	Nordeste	25	PB	ALAGOA NOVA	4 - 20001 até 50000	20500
2500502	Nordeste	25	PB	ALAGOINHA	3 - 10001 até 20000	14284
2500536	Nordeste	25	PB	ALCANTIL	2 - 5001 até 10000	5451
2500577	Nordeste	25	PB	ALGODAO DE JANDAIRA	1 - Até 5000	2475
2500601	Nordeste	25	PB	ALHANDRA	3 - 10001 até 20000	19238
2500700	Nordeste	25	PB	SAO JOAO DO RIO DO PEIXE	3 - 10001 até 20000	17929
2500734	Nordeste	25	PB	AMPARO	1 - Até 5000	2212
2500775	Nordeste	25	PB	APARECIDA	2 - 5001 até 10000	8263
2500809	Nordeste	25	PB	ARACAGI	3 - 10001 até 20000	17122
2500908	Nordeste	25	PB	ARARA	3 - 10001 até 20000	13355
2501005	Nordeste	25	PB	ARARUNA	4 - 20001 até 50000	20051
2501104	Nordeste	25	PB	AREIA	4 - 20001 até 50000	23110
2501153	Nordeste	25	PB	AREIA DE BARAUNAS	1 - Até 5000	1880
2501203	Nordeste	25	PB	AREIAL	2 - 5001 até 10000	6900
2501302	Nordeste	25	PB	AROEIRAS	3 - 10001 até 20000	19204
2501351	Nordeste	25	PB	ASSUNCAO	1 - Até 5000	3830
2501401	Nordeste	25	PB	BAIA DA TRAICAO	2 - 5001 até 10000	8826
2501500	Nordeste	25	PB	BANANEIRAS	4 - 20001 até 50000	21235
2501534	Nordeste	25	PB	BARAUNA	1 - Até 5000	4758
2501575	Nordeste	25	PB	BARRA DE SANTANA	2 - 5001 até 10000	8249
2501609	Nordeste	25	PB	BARRA DE SANTA ROSA	3 - 10001 até 20000	15145
2501708	Nordeste	25	PB	BARRA DE SAO MIGUEL	2 - 5001 até 10000	5905
2501807	Nordeste	25	PB	BAYEUX	5 - 50001 até 100000	96140
2501906	Nordeste	25	PB	BELEM	3 - 10001 até 20000	17594
2502003	Nordeste	25	PB	BELEM DO BREJO DO CRUZ	2 - 5001 até 10000	7320
2502052	Nordeste	25	PB	BERNARDINO BATISTA	1 - Até 5000	3356
2502102	Nordeste	25	PB	BOA VENTURA	2 - 5001 até 10000	5473
2502151	Nordeste	25	PB	BOA VISTA	2 - 5001 até 10000	6884
2502201	Nordeste	25	PB	BOM JESUS	1 - Até 5000	2532
2502300	Nordeste	25	PB	BOM SUCESSO	2 - 5001 até 10000	5007
2502409	Nordeste	25	PB	BONITO DE SANTA FE	3 - 10001 até 20000	11684
2502508	Nordeste	25	PB	BOQUEIRAO	3 - 10001 até 20000	17670
2502607	Nordeste	25	PB	IGARACY	2 - 5001 até 10000	6191
2502706	Nordeste	25	PB	BORBOREMA	2 - 5001 até 10000	5366
2502805	Nordeste	25	PB	BREJO DO CRUZ	3 - 10001 até 20000	13900
2502904	Nordeste	25	PB	BREJO DOS SANTOS	2 - 5001 até 10000	6413
2503001	Nordeste	25	PB	CAAPORA	4 - 20001 até 50000	21555
2503100	Nordeste	25	PB	CABACEIRAS	2 - 5001 até 10000	5449
2503209	Nordeste	25	PB	CABEDELO	5 - 50001 até 100000	65634
2503308	Nordeste	25	PB	CACHOEIRA DOS INDIOS	3 - 10001 até 20000	10114
2503407	Nordeste	25	PB	CACIMBA DE AREIA	1 - Até 5000	3713
2503506	Nordeste	25	PB	CACIMBA DE DENTRO	3 - 10001 até 20000	17149
2503555	Nordeste	25	PB	CACIMBAS	2 - 5001 até 10000	7112
2503605	Nordeste	25	PB	CAICARA	2 - 5001 até 10000	7293
2503704	Nordeste	25	PB	CAJAZEIRAS	5 - 50001 até 100000	61431
2503753	Nordeste	25	PB	CAJAZEIRINHAS	1 - Até 5000	3165
2503803	Nordeste	25	PB	CALDAS BRANDAO	2 - 5001 até 10000	5945
2503902	Nordeste	25	PB	CAMALAU	2 - 5001 até 10000	5971
2504009	Nordeste	25	PB	CAMPINA GRANDE	6 - 100001 até 500000	405072
2504033	Nordeste	25	PB	CAPIM	2 - 5001 até 10000	6326
2504074	Nordeste	25	PB	CARAUBAS	1 - Até 5000	4115
2504108	Nordeste	25	PB	CARRAPATEIRA	1 - Até 5000	2601
2504157	Nordeste	25	PB	CASSERENGUE	2 - 5001 até 10000	7394
2504207	Nordeste	25	PB	CATINGUEIRA	1 - Até 5000	4920
2504306	Nordeste	25	PB	CATOLE DO ROCHA	4 - 20001 até 50000	30179
2504355	Nordeste	25	PB	CATURITE	1 - Até 5000	4779
2504405	Nordeste	25	PB	CONCEICAO	3 - 10001 até 20000	18860
2504504	Nordeste	25	PB	CONDADO	2 - 5001 até 10000	6733
2504603	Nordeste	25	PB	CONDE	4 - 20001 até 50000	23975
2504702	Nordeste	25	PB	CONGO	1 - Até 5000	4780
2504801	Nordeste	25	PB	COREMAS	3 - 10001 até 20000	15409
2504850	Nordeste	25	PB	COXIXOLA	1 - Até 5000	1892
2504900	Nordeste	25	PB	CRUZ DO ESPIRITO SANTO	3 - 10001 até 20000	17212
2505006	Nordeste	25	PB	CUBATI	2 - 5001 até 10000	7193
2505105	Nordeste	25	PB	CUITE	4 - 20001 até 50000	20325
2505204	Nordeste	25	PB	CUITEGI	2 - 5001 até 10000	6841
2505238	Nordeste	25	PB	CUITE DE MAMANGUAPE	2 - 5001 até 10000	6340
2505279	Nordeste	25	PB	CURRAL DE CIMA	2 - 5001 até 10000	5245
2505303	Nordeste	25	PB	CURRAL VELHO	1 - Até 5000	2523
2505352	Nordeste	25	PB	DAMIAO	2 - 5001 até 10000	5246
2505402	Nordeste	25	PB	DESTERRO	2 - 5001 até 10000	8253
2505501	Nordeste	25	PB	VISTA SERRANA	1 - Até 5000	3744
2505600	Nordeste	25	PB	DIAMANTE	2 - 5001 até 10000	6591
2505709	Nordeste	25	PB	DONA INES	3 - 10001 até 20000	10456
2505808	Nordeste	25	PB	DUAS ESTRADAS	1 - Até 5000	3618
2505907	Nordeste	25	PB	EMAS	1 - Até 5000	3485
2506004	Nordeste	25	PB	ESPERANCA	4 - 20001 até 50000	32785
2506103	Nordeste	25	PB	FAGUNDES	3 - 10001 até 20000	11378
2506202	Nordeste	25	PB	FREI MARTINHO	1 - Até 5000	2986
2506251	Nordeste	25	PB	GADO BRAVO	2 - 5001 até 10000	8450
2506301	Nordeste	25	PB	GUARABIRA	5 - 50001 até 100000	58162
2506400	Nordeste	25	PB	GURINHEM	3 - 10001 até 20000	14117
2506509	Nordeste	25	PB	GURJAO	1 - Até 5000	3376
2506608	Nordeste	25	PB	IBIARA	2 - 5001 até 10000	5974
2506707	Nordeste	25	PB	IMACULADA	3 - 10001 até 20000	11749
2506806	Nordeste	25	PB	INGA	3 - 10001 até 20000	18042
2506905	Nordeste	25	PB	ITABAIANA	4 - 20001 até 50000	24565
2507002	Nordeste	25	PB	ITAPORANGA	4 - 20001 até 50000	24499
2507101	Nordeste	25	PB	ITAPOROROCA	3 - 10001 até 20000	18332
2507200	Nordeste	25	PB	ITATUBA	3 - 10001 até 20000	10739
2507309	Nordeste	25	PB	JACARAU	3 - 10001 até 20000	14316
2507408	Nordeste	25	PB	JERICO	2 - 5001 até 10000	7717
2507507	Nordeste	25	PB	JOAO PESSOA	7 - Maior que 500000	791438
2507606	Nordeste	25	PB	JUAREZ TAVORA	2 - 5001 até 10000	7850
2507705	Nordeste	25	PB	JUAZEIRINHO	3 - 10001 até 20000	17902
2507804	Nordeste	25	PB	JUNCO DO SERIDO	2 - 5001 até 10000	7054
2507903	Nordeste	25	PB	JURIPIRANGA	3 - 10001 até 20000	10669
2508000	Nordeste	25	PB	JURU	2 - 5001 até 10000	9892
2508109	Nordeste	25	PB	LAGOA	1 - Até 5000	4687
2508208	Nordeste	25	PB	LAGOA DE DENTRO	2 - 5001 até 10000	7619
2508307	Nordeste	25	PB	LAGOA SECA	4 - 20001 até 50000	27247
2508406	Nordeste	25	PB	LASTRO	1 - Até 5000	2765
2508505	Nordeste	25	PB	LIVRAMENTO	2 - 5001 até 10000	7355
2508554	Nordeste	25	PB	LOGRADOURO	1 - Até 5000	4254
2508604	Nordeste	25	PB	LUCENA	3 - 10001 até 20000	12804
2508703	Nordeste	25	PB	MAE D'AGUA	1 - Até 5000	4026
2508802	Nordeste	25	PB	MALTA	2 - 5001 até 10000	5672
2508901	Nordeste	25	PB	MAMANGUAPE	4 - 20001 até 50000	44369
2509008	Nordeste	25	PB	MANAIRA	3 - 10001 até 20000	11066
2509057	Nordeste	25	PB	MARCACAO	2 - 5001 até 10000	8361
2509107	Nordeste	25	PB	MARI	4 - 20001 até 50000	21755
2509156	Nordeste	25	PB	MARIZOPOLIS	2 - 5001 até 10000	6522
2509206	Nordeste	25	PB	MASSARANDUBA	3 - 10001 até 20000	13654
2509305	Nordeste	25	PB	MATARACA	2 - 5001 até 10000	8219
2509339	Nordeste	25	PB	MATINHAS	1 - Até 5000	4497
2509370	Nordeste	25	PB	MATO GROSSO	1 - Até 5000	2869
2509396	Nordeste	25	PB	MATUREIA	2 - 5001 até 10000	6441
2509404	Nordeste	25	PB	MOGEIRO	3 - 10001 até 20000	13317
2509503	Nordeste	25	PB	MONTADAS	2 - 5001 até 10000	5528
2509602	Nordeste	25	PB	MONTE HOREBE	1 - Até 5000	4759
2509701	Nordeste	25	PB	MONTEIRO	4 - 20001 até 50000	32774
2509800	Nordeste	25	PB	MULUNGU	2 - 5001 até 10000	9840
2509909	Nordeste	25	PB	NATUBA	3 - 10001 até 20000	10450
2510006	Nordeste	25	PB	NAZAREZINHO	2 - 5001 até 10000	7318
2510105	Nordeste	25	PB	NOVA FLORESTA	3 - 10001 até 20000	10650
2510204	Nordeste	25	PB	NOVA OLINDA	2 - 5001 até 10000	5999
2510303	Nordeste	25	PB	NOVA PALMEIRA	1 - Até 5000	4784
2510402	Nordeste	25	PB	OLHO D'AGUA	2 - 5001 até 10000	6646
2510501	Nordeste	25	PB	OLIVEDOS	1 - Até 5000	3880
2510600	Nordeste	25	PB	OURO VELHO	1 - Até 5000	3023
2510659	Nordeste	25	PB	PARARI	1 - Até 5000	1795
2510709	Nordeste	25	PB	PASSAGEM	1 - Até 5000	2383
2510808	Nordeste	25	PB	PATOS	6 - 100001 até 500000	106314
2510907	Nordeste	25	PB	PAULISTA	3 - 10001 até 20000	12216
2511004	Nordeste	25	PB	PEDRA BRANCA	1 - Até 5000	3796
2511103	Nordeste	25	PB	PEDRA LAVRADA	2 - 5001 até 10000	7982
2511202	Nordeste	25	PB	PEDRAS DE FOGO	4 - 20001 até 50000	28286
2511301	Nordeste	25	PB	PIANCO	3 - 10001 até 20000	15985
2511400	Nordeste	25	PB	PICUI	3 - 10001 até 20000	18670
2511509	Nordeste	25	PB	PILAR	3 - 10001 até 20000	11786
2511608	Nordeste	25	PB	PILOES	2 - 5001 até 10000	6728
2511707	Nordeste	25	PB	PILOEZINHOS	2 - 5001 até 10000	5118
2511806	Nordeste	25	PB	PIRPIRITUBA	3 - 10001 até 20000	10555
2511905	Nordeste	25	PB	PITIMBU	3 - 10001 até 20000	18685
2512002	Nordeste	25	PB	POCINHOS	3 - 10001 até 20000	18272
2512036	Nordeste	25	PB	POCO DANTAS	1 - Até 5000	3778
2512077	Nordeste	25	PB	POCO DE JOSE DE MOURA	1 - Até 5000	4245
2512101	Nordeste	25	PB	POMBAL	4 - 20001 até 50000	32712
2512200	Nordeste	25	PB	PRATA	1 - Até 5000	4109
2512309	Nordeste	25	PB	PRINCESA ISABEL	4 - 20001 até 50000	22995
2512408	Nordeste	25	PB	PUXINANA	3 - 10001 até 20000	13557
2512507	Nordeste	25	PB	QUEIMADAS	4 - 20001 até 50000	43667
2512606	Nordeste	25	PB	QUIXABA	1 - Até 5000	1901
2512705	Nordeste	25	PB	REMIGIO	3 - 10001 até 20000	19149
2512721	Nordeste	25	PB	PEDRO REGIS	2 - 5001 até 10000	6034
2512747	Nordeste	25	PB	RIACHAO	1 - Até 5000	3531
2512754	Nordeste	25	PB	RIACHAO DO BACAMARTE	1 - Até 5000	4476
2512762	Nordeste	25	PB	RIACHAO DO POCO	1 - Até 5000	4442
2512788	Nordeste	25	PB	RIACHO DE SANTO ANTONIO	1 - Até 5000	1923
2512804	Nordeste	25	PB	RIACHO DOS CAVALOS	2 - 5001 até 10000	8563
2512903	Nordeste	25	PB	RIO TINTO	4 - 20001 até 50000	24023
2513000	Nordeste	25	PB	SALGADINHO	1 - Até 5000	3871
2513109	Nordeste	25	PB	SALGADO DE SAO FELIX	3 - 10001 até 20000	12144
2513158	Nordeste	25	PB	SANTA CECILIA	2 - 5001 até 10000	6583
2513208	Nordeste	25	PB	SANTA CRUZ	2 - 5001 até 10000	6579
2513307	Nordeste	25	PB	SANTA HELENA	2 - 5001 até 10000	5917
2513356	Nordeste	25	PB	SANTA INES	1 - Até 5000	3594
2513406	Nordeste	25	PB	SANTA LUZIA	3 - 10001 até 20000	15278
2513505	Nordeste	25	PB	SANTANA DE MANGUEIRA	2 - 5001 até 10000	5223
2513604	Nordeste	25	PB	SANTANA DOS GARROTES	2 - 5001 até 10000	7113
2513653	Nordeste	25	PB	SANTAREM	1 - Até 5000	2680
2513703	Nordeste	25	PB	SANTA RITA	6 - 100001 até 500000	134940
2513802	Nordeste	25	PB	SANTA TERESINHA	1 - Até 5000	4592
2513851	Nordeste	25	PB	SANTO ANDRE	1 - Até 5000	2541
2513901	Nordeste	25	PB	SAO BENTO	4 - 20001 até 50000	33464
2513927	Nordeste	25	PB	SAO BENTINHO	1 - Até 5000	4451
2513943	Nordeste	25	PB	SAO DOMINGOS DO CARIRI	1 - Até 5000	2563
2513968	Nordeste	25	PB	SAO DOMINGOS	1 - Até 5000	3061
2513984	Nordeste	25	PB	SAO FRANCISCO	1 - Até 5000	3375
2514008	Nordeste	25	PB	SAO JOAO DO CARIRI	1 - Até 5000	4323
2514107	Nordeste	25	PB	SAO JOAO DO TIGRE	1 - Até 5000	4432
2514206	Nordeste	25	PB	SAO JOSE DA LAGOA TAPADA	2 - 5001 até 10000	7677
2514305	Nordeste	25	PB	SAO JOSE DE CAIANA	2 - 5001 até 10000	6231
2514404	Nordeste	25	PB	SAO JOSE DE ESPINHARAS	1 - Até 5000	4684
2514453	Nordeste	25	PB	SAO JOSE DOS RAMOS	2 - 5001 até 10000	5870
2514503	Nordeste	25	PB	SAO JOSE DE PIRANHAS	3 - 10001 até 20000	19956
2514552	Nordeste	25	PB	SAO JOSE DE PRINCESA	1 - Até 5000	3955
2514602	Nordeste	25	PB	SAO JOSE DO BONFIM	1 - Até 5000	3492
2514651	Nordeste	25	PB	SAO JOSE DO BREJO DO CRUZ	1 - Até 5000	1780
2514701	Nordeste	25	PB	SAO JOSE DO SABUGI	1 - Até 5000	4124
2514800	Nordeste	25	PB	SAO JOSE DOS CORDEIROS	1 - Até 5000	3729
2514909	Nordeste	25	PB	SAO MAMEDE	2 - 5001 até 10000	7756
2515005	Nordeste	25	PB	SAO MIGUEL DE TAIPU	2 - 5001 até 10000	7079
2515104	Nordeste	25	PB	SAO SEBASTIAO DE LAGOA DE ROCA	3 - 10001 até 20000	11677
2515203	Nordeste	25	PB	SAO SEBASTIAO DO UMBUZEIRO	1 - Até 5000	3440
2515302	Nordeste	25	PB	SAPE	5 - 50001 até 100000	52218
2515401	Nordeste	25	PB	SERIDO	3 - 10001 até 20000	10900
2515500	Nordeste	25	PB	SERRA BRANCA	3 - 10001 até 20000	13564
2515609	Nordeste	25	PB	SERRA DA RAIZ	1 - Até 5000	3154
2515708	Nordeste	25	PB	SERRA GRANDE	1 - Até 5000	3078
2515807	Nordeste	25	PB	SERRA REDONDA	2 - 5001 até 10000	7053
2515906	Nordeste	25	PB	SERRARIA	2 - 5001 até 10000	6153
2515930	Nordeste	25	PB	SERTAOZINHO	1 - Até 5000	4892
2515971	Nordeste	25	PB	SOBRADO	2 - 5001 até 10000	7712
2516003	Nordeste	25	PB	SOLANEA	4 - 20001 até 50000	26734
2516102	Nordeste	25	PB	SOLEDADE	3 - 10001 até 20000	14714
2516151	Nordeste	25	PB	SOSSEGO	1 - Até 5000	3475
2516201	Nordeste	25	PB	SOUSA	5 - 50001 até 100000	68822
2516300	Nordeste	25	PB	SUME	3 - 10001 até 20000	16784
2516409	Nordeste	25	PB	CAMPO DE SANTANA	3 - 10001 até 20000	10822
2516508	Nordeste	25	PB	TAPEROA	3 - 10001 até 20000	15376
2516607	Nordeste	25	PB	TAVARES	3 - 10001 até 20000	14568
2516706	Nordeste	25	PB	TEIXEIRA	3 - 10001 até 20000	14974
2516755	Nordeste	25	PB	TENORIO	1 - Até 5000	3011
2516805	Nordeste	25	PB	TRIUNFO	2 - 5001 até 10000	9447
2516904	Nordeste	25	PB	UIRAUNA	3 - 10001 até 20000	15228
2517001	Nordeste	25	PB	UMBUZEIRO	2 - 5001 até 10000	9889
2517100	Nordeste	25	PB	VARZEA	1 - Até 5000	2747
2517209	Nordeste	25	PB	VIEIROPOLIS	2 - 5001 até 10000	5295
2517407	Nordeste	25	PB	ZABELE	1 - Até 5000	2208
2600054	Nordeste	26	PE	ABREU E LIMA	5 - 50001 até 100000	98602
2600104	Nordeste	26	PE	AFOGADOS DA INGAZEIRA	4 - 20001 até 50000	36709
2600203	Nordeste	26	PE	AFRANIO	3 - 10001 até 20000	19031
2600302	Nordeste	26	PE	AGRESTINA	4 - 20001 até 50000	24256
2600401	Nordeste	26	PE	AGUA PRETA	4 - 20001 até 50000	35698
2600500	Nordeste	26	PE	AGUAS BELAS	4 - 20001 até 50000	42566
2600609	Nordeste	26	PE	ALAGOINHA	3 - 10001 até 20000	14341
2600708	Nordeste	26	PE	ALIANCA	4 - 20001 até 50000	38255
2600807	Nordeste	26	PE	ALTINHO	4 - 20001 até 50000	22876
2600906	Nordeste	26	PE	AMARAJI	4 - 20001 até 50000	22643
2601003	Nordeste	26	PE	ANGELIM	3 - 10001 até 20000	10882
2601052	Nordeste	26	PE	ARACOIABA	3 - 10001 até 20000	19816
2601102	Nordeste	26	PE	ARARIPINA	5 - 50001 até 100000	82800
2601201	Nordeste	26	PE	ARCOVERDE	5 - 50001 até 100000	72625
2601300	Nordeste	26	PE	BARRA DE GUABIRABA	3 - 10001 até 20000	13953
2601409	Nordeste	26	PE	BARREIROS	4 - 20001 até 50000	42220
2601508	Nordeste	26	PE	BELEM DE MARIA	3 - 10001 até 20000	11888
2601607	Nordeste	26	PE	BELEM DE SAO FRANCISCO	4 - 20001 até 50000	20675
2601706	Nordeste	26	PE	BELO JARDIM	5 - 50001 até 100000	75462
2601805	Nordeste	26	PE	BETANIA	3 - 10001 até 20000	12539
2601904	Nordeste	26	PE	BEZERROS	5 - 50001 até 100000	60386
2602001	Nordeste	26	PE	BODOCO	4 - 20001 até 50000	37317
2602100	Nordeste	26	PE	BOM CONSELHO	4 - 20001 até 50000	47760
2602209	Nordeste	26	PE	BOM JARDIM	4 - 20001 até 50000	38924
2602308	Nordeste	26	PE	BONITO	4 - 20001 até 50000	38094
2602407	Nordeste	26	PE	BREJAO	2 - 5001 até 10000	8989
2602506	Nordeste	26	PE	BREJINHO	2 - 5001 até 10000	7464
2602605	Nordeste	26	PE	BREJO DA MADRE DE DEUS	4 - 20001 até 50000	49092
2602704	Nordeste	26	PE	BUENOS AIRES	3 - 10001 até 20000	13012
2602803	Nordeste	26	PE	BUIQUE	5 - 50001 até 100000	56523
2602902	Nordeste	26	PE	CABO DE SANTO AGOSTINHO	6 - 100001 até 500000	200546
2603009	Nordeste	26	PE	CABROBO	4 - 20001 até 50000	33247
2603108	Nordeste	26	PE	CACHOEIRINHA	3 - 10001 até 20000	19951
2603207	Nordeste	26	PE	CAETES	4 - 20001 até 50000	28145
2603306	Nordeste	26	PE	CALCADO	3 - 10001 até 20000	11136
2603405	Nordeste	26	PE	CALUMBI	2 - 5001 até 10000	5745
2603454	Nordeste	26	PE	CAMARAGIBE	6 - 100001 até 500000	154054
2603504	Nordeste	26	PE	CAMOCIM DE SAO FELIX	3 - 10001 até 20000	18292
2603603	Nordeste	26	PE	CAMUTANGA	2 - 5001 até 10000	8450
2603702	Nordeste	26	PE	CANHOTINHO	4 - 20001 até 50000	24837
2603801	Nordeste	26	PE	CAPOEIRAS	3 - 10001 até 20000	19997
2603900	Nordeste	26	PE	CARNAIBA	3 - 10001 até 20000	19318
2603926	Nordeste	26	PE	CARNAUBEIRA DA PENHA	3 - 10001 até 20000	12603
2604007	Nordeste	26	PE	CARPINA	5 - 50001 até 100000	81054
2604106	Nordeste	26	PE	CARUARU	6 - 100001 até 500000	347088
2604155	Nordeste	26	PE	CASINHAS	3 - 10001 até 20000	14219
2604205	Nordeste	26	PE	CATENDE	4 - 20001 até 50000	41369
