A1	Codigouf	Codigomunicipio	Nome	A151	A152	A153	A154	A155	A156	A157	A158	A159	A160	A161	A162	A163	A164	A165	A166	A167	A168	A169	A170	A171	A172	A173	A174	A175	A176	A177	A178	A179	A180	A181	A182	A183	A184	A185	A186	A187	A188	A189	A190	A191	A192	A193	A194	A195	A196	A197	A198
3202801	32	2801	ITAPEMIRIM	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3202900	32	2900	ITARANA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3203007	32	3007	IUNA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203056	32	3056	JAGUARE	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203106	32	3106	JERONIMO MONTEIRO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203130	32	3130	JOAO NEIVA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-
3203163	32	3163	LARANJA DA TERRA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não
3203205	32	3205	LINHARES	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203304	32	3304	MANTENOPOLIS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203320	32	3320	MARATAIZES	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203346	32	3346	MARECHAL FLORIANO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203353	32	3353	MARILANDIA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Sim	Sim	Não	Não
3203403	32	3403	MIMOSO DO SUL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203502	32	3502	MONTANHA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203601	32	3601	MUCURICI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203700	32	3700	MUNIZ FREIRE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203809	32	3809	MUQUI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3203908	32	3908	NOVA VENECIA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204005	32	4005	PANCAS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3204054	32	4054	PEDRO CANARIO	Não	-	-	-	Sim	Sim	Não	Não	Sim	Não	Sim	Não	Não	-	-	-	Não	-	-	-	Sim	Não	Não	Sim	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204104	32	4104	PINHEIROS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204203	32	4203	PIUMA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204252	32	4252	PONTO BELO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204302	32	4302	PRESIDENTE KENNEDY	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204351	32	4351	RIO BANANAL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204401	32	4401	RIO NOVO DO SUL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204500	32	4500	SANTA LEOPOLDINA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204559	32	4559	SANTA MARIA DE JETIBA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3204609	32	4609	SANTA TERESA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3204658	32	4658	SAO DOMINGOS DO NORTE	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-
3204708	32	4708	SAO GABRIEL DA PALHA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204807	32	4807	SAO JOSE DO CALCADO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204906	32	4906	SAO MATEUS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3204955	32	4955	SAO ROQUE DO CANAA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-
3205002	32	5002	SERRA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205010	32	5010	SOORETAMA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205036	32	5036	VARGEM ALTA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205069	32	5069	VENDA NOVA DO IMIGRANTE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205101	32	5101	VIANA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205150	32	5150	VILA PAVAO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205176	32	5176	VILA VALERIO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3205200	32	5200	VILA VELHA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3205309	32	5309	VITORIA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300100	33	100	ANGRA DOS REIS	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300159	33	159	APERIBE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300209	33	209	ARARUAMA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não	Sim	Sim	Não	Não
3300225	33	225	AREAL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300233	33	233	ARMACAO DOS BUZIOS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300258	33	258	ARRAIAL DO CABO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300308	33	308	BARRA DO PIRAI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3300407	33	407	BARRA MANSA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300456	33	456	BELFORD ROXO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Sim	Sim	Sim	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3300506	33	506	BOM JARDIM	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300605	33	605	BOM JESUS DO ITABAPOANA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300704	33	704	CABO FRIO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Não	-	-	-
3300803	33	803	CACHOEIRAS DE MACACU	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300902	33	902	CAMBUCI	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300936	33	936	CARAPEBUS	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3300951	33	951	COMENDADOR LEVY GASPARIAN	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301009	33	1009	CAMPOS DOS GOYTACAZES	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301108	33	1108	CANTAGALO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301157	33	1157	CARDOSO MOREIRA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301207	33	1207	CARMO	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301306	33	1306	CASIMIRO DE ABREU	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301405	33	1405	CONCEICAO DE MACABU	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301504	33	1504	CORDEIRO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301603	33	1603	DUAS BARRAS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301702	33	1702	DUQUE DE CAXIAS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301801	33	1801	ENGENHEIRO PAULO DE FRONTIN	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3301850	33	1850	GUAPIMIRIM	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3301876	33	1876	IGUABA GRANDE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não
3301900	33	1900	ITABORAI	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302007	33	2007	ITAGUAI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302056	33	2056	ITALVA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3302106	33	2106	ITAOCARA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302205	33	2205	ITAPERUNA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302254	33	2254	ITATIAIA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302270	33	2270	JAPERI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3302304	33	2304	LAJE DO MURIAE	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302403	33	2403	MACAE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302452	33	2452	MACUCO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302502	33	2502	MAGE	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302601	33	2601	MANGARATIBA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302700	33	2700	MARICA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302809	33	2809	MENDES	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3302858	33	2858	MESQUITA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não
3302908	33	2908	MIGUEL PEREIRA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303005	33	3005	MIRACEMA	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3303104	33	3104	NATIVIDADE	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303203	33	3203	NILOPOLIS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Não	Sim	Não	Sim	Não	Sim	Não	Não	-	-	-
3303302	33	3302	NITEROI	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Sim	Não	Não	Sim	Não	-	-	-	Não	-	-	-
3303401	33	3401	NOVA FRIBURGO	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303500	33	3500	NOVA IGUACU	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303609	33	3609	PARACAMBI	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303708	33	3708	PARAIBA DO SUL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303807	33	3807	PARATY	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303856	33	3856	PATY DO ALFERES	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3303906	33	3906	PETROPOLIS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não
3303955	33	3955	PINHEIRAL	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3304003	33	4003	PIRAI	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3304102	33	4102	PORCIUNCULA	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3304110	33	4110	PORTO REAL	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3304128	33	4128	QUATIS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
3304144	33	4144	QUEIMADOS	Não	-	-	-	Sim	Sim	Não	Não	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-	Não	-	-	-
